userId,movieId,rating,timestamp,user_idx,movie_idx
66,248,3.0,1113190892,65,212
520,3745,5.0,1326608030,519,2803
380,1544,4.0,1493667555,379,1164
555,1135,3.0,978822796,554,862
379,161,4.0,847397381,378,134
312,1573,3.0,1043176716,311,1181
187,1258,4.5,1161849677,186,957
313,2797,1.0,1030476026,312,2103
452,2273,5.0,1019584632,451,1691
121,296,4.0,847655899,120,257
59,552,3.0,953609458,58,484
354,2706,4.0,1200870341,353,2031
275,5377,4.0,1049076289,274,3831
215,60766,5.0,1260908929,214,6803
288,3827,3.5,1054568650,287,2861
274,1235,4.5,1175660948,273,935
175,33145,3.5,1234189063,174,5879
572,339,3.0,945888400,571,297
343,46970,3.0,1202060562,342,6253
525,112183,3.0,1476481109,524,8452
199,5989,4.0,1068349404,198,4159
125,58559,4.0,1474296807,124,6710
217,2105,3.0,955942221,216,1567
91,3081,5.0,1112711807,90,2326
527,2346,4.0,1033174848,526,1748
360,1754,5.0,884997768,359,1308
414,858,5.0,961515566,413,659
522,260,5.0,1253344662,521,224
169,2581,4.5,1078285431,168,1947
132,4874,4.5,1174935021,131,3559
442,2908,2.0,1331560472,441,2190
380,7373,5.0,1493419981,379,4918
523,82169,4.5,1503126392,522,7478
182,4157,4.5,1063282219,181,3097
483,165,4.5,1226359677,482,138
200,31685,4.0,1229888244,199,5794
483,2134,3.5,1215872297,482,1592
567,74530,0.5,1525289812,566,7261
167,223,5.0,1154721696,166,190
233,2324,4.0,1530047404,232,1730
91,3175,3.5,1112713784,90,2393
417,4896,5.0,1529283632,416,3574
23,431,3.0,1107164178,22,375
199,2174,2.5,1074006407,198,1628
45,1021,2.0,951170628,44,779
104,6377,4.0,1068925612,103,4360
201,1584,5.0,941211417,200,1187
474,596,2.0,1047055015,473,513
274,42723,3.0,1171829512,273,6107
45,231,5.0,1091305997,44,197
219,1653,3.0,1194686769,218,1243
185,3034,3.0,1044311830,184,2287
312,1356,3.0,1043176746,311,1044
353,234,2.0,831940012,352,200
318,58376,4.5,1315335368,317,6705
559,1356,4.0,865095647,558,1044
77,7153,5.0,1535107481,76,4800
410,4077,5.0,990728072,409,3043
45,4034,4.0,1021412336,44,3016
405,64614,4.0,1295915406,404,6922
448,91529,3.5,1342728332,447,7768
104,2396,3.0,1048587333,103,1797
414,58998,3.5,1489548259,413,6725
572,1682,3.0,979924065,571,1267
246,4239,3.5,1355956395,245,3152
318,26048,4.5,1457642882,317,5445
274,3753,4.0,1171491583,273,2808
21,79132,3.5,1441393020,20,7372
462,1258,2.5,1123893567,461,957
308,339,1.0,1421374408,307,297
100,266,4.0,1100183734,99,229
610,5349,4.5,1479542641,609,3819
232,48,2.5,1218169473,231,44
606,6934,2.0,1171761135,605,4639
381,2692,4.0,1200823476,380,2020
198,2023,4.0,1034137256,197,1498
412,1953,4.0,939114647,411,1430
260,1199,3.5,1109411102,259,901
462,3983,3.0,1121928348,461,2971
605,317,3.5,1277176505,604,276
448,8781,3.5,1103897760,447,5299
156,3087,3.0,946799853,155,2330
560,344,3.5,1469653410,559,302
469,921,3.0,965425327,468,703
230,1704,3.0,1196304498,229,1284
2,80489,4.5,1445715340,1,7415
18,648,3.0,1455209873,17,546
217,901,1.0,955934925,216,683
68,17,3.5,1158531987,67,16
284,588,5.0,832695146,283,506
249,110,5.0,1346841413,248,97
549,1198,4.5,1464282584,548,900
414,4246,4.0,1073681635,413,3157
318,66511,3.5,1305913600,317,6977
64,1240,3.5,1161520175,63,939
328,5060,4.0,1494211261,327,3673
19,2791,2.0,965705802,18,2097
125,99117,4.0,1474371841,124,8064
477,5618,4.0,1200939357,476,3984
339,1784,4.0,1460346454,338,1322
226,2009,3.5,1099624085,225,1484
318,90647,4.0,1413628045,317,7733
32,58,5.0,856736227,31,52
21,1544,4.5,1418846999,20,1164
448,93982,2.0,1369660878,447,7862
159,81845,3.5,1508640365,158,7466
537,104218,3.5,1424317293,536,8236
47,81591,1.5,1496210235,46,7456
318,4239,4.0,1342626838,317,3152
274,1393,3.5,1171934758,273,1073
483,1221,3.5,1181494841,482,922
500,1734,3.0,1005527980,499,1300
425,74545,3.0,1281209615,424,7263
558,4159,5.0,1035416048,557,3099
294,329,4.0,966634003,293,287
590,30707,4.0,1258417789,589,5732
599,8984,2.5,1498515619,598,5391
334,1136,4.0,1225478123,333,863
100,4623,3.5,1100187138,99,3398
204,44694,3.5,1327183966,203,6171
525,4248,3.5,1476477110,524,3159
43,5,5.0,848994281,42,4
318,1173,3.5,1424164687,317,879
292,56174,3.5,1219625140,291,6630
38,208,1.0,841341271,37,176
274,45728,4.5,1171758793,273,6223
409,111,5.0,969059983,408,98
4,475,5.0,945174290,3,413
376,1291,4.0,1364994188,375,990
346,8981,4.0,1125858461,345,5388
307,47810,0.5,1189607926,306,6286
305,58803,4.0,1460136209,304,6714
453,2321,5.0,1005966898,452,1727
296,5378,1.0,1532994084,295,3832
372,924,2.0,874416443,371,706
606,1299,3.5,1171230163,605,997
567,260,2.0,1525288368,566,224
580,7700,0.5,1167790968,579,4988
199,2112,2.0,940372513,198,1574
57,592,4.0,969753766,56,509
332,1680,3.5,1352672922,331,1265
251,2571,5.0,1470676673,250,1939
417,1704,5.0,1529284319,416,1284
448,1839,3.0,1019128846,447,1352
380,95147,3.0,1536873798,379,7902
606,3967,4.5,1171760486,605,2959
19,2037,4.0,965707724,18,1509
603,29,2.0,963177361,602,28
353,161,5.0,831939685,352,134
610,61818,0.5,1493848943,609,6849
610,34323,4.0,1493847724,609,5945
318,67508,4.0,1325520141,317,6997
153,72641,1.0,1525550600,152,7198
368,3203,3.0,971275863,367,2412
606,2710,2.5,1172013777,605,2035
105,1225,5.0,1448196381,104,926
275,5013,5.0,1049077440,274,3649
362,2571,4.5,1530640053,361,1939
298,2694,2.5,1466276255,297,2022
328,81847,2.0,1494211368,327,7467
334,316,3.0,1234629922,333,275
301,1193,4.5,1211378235,300,896
307,153,2.0,1186411478,306,126
563,85056,3.5,1441845115,562,7545
390,1206,3.0,1250341043,389,907
610,160836,3.0,1493844794,609,9342
294,3705,3.0,966634356,293,2767
590,3751,3.5,1258419727,589,2806
480,4867,2.5,1179165477,479,3556
275,3783,4.0,1049077486,274,2826
57,1303,3.0,965798228,56,1001
288,3974,3.0,978470524,287,2965
378,5952,4.5,1445345919,377,4137
249,79224,3.5,1430482970,248,7376
242,161,4.0,834073121,241,134
495,5110,5.0,1458637099,494,3705
232,377,3.5,1218165891,231,334
414,3259,4.0,961514273,413,2446
66,3033,3.5,1113190038,65,2286
335,2770,1.0,1261541341,334,2084
421,4223,4.0,1311494085,420,3138
608,2858,5.0,1117336673,607,2145
79,246,5.0,975281661,78,210
211,49272,4.5,1350912470,210,6346
171,919,4.0,866905820,170,701
19,924,3.0,965712377,18,706
608,6868,2.0,1117337067,607,4610
597,2259,5.0,941641362,596,1678
140,2947,4.0,1021898943,139,2218
217,34,4.0,955943345,216,32
122,3020,4.5,1461563017,121,2277
195,2006,4.0,979858488,194,1481
305,72998,4.5,1460302996,304,7212
288,2710,4.0,976138704,287,2035
50,62644,2.5,1514239684,49,6871
99,266,4.0,829828006,98,229
144,590,5.0,1137323386,143,508
186,2492,4.0,1031081360,185,1874
525,2100,4.0,1476480786,524,1563
105,2495,5.0,1448214504,104,1877
464,1221,5.0,1275549682,463,922
42,1614,4.0,996220823,41,1215
567,117895,0.5,1525289976,566,8604
220,380,4.5,1230055682,219,337
405,3409,4.0,1295910522,404,2547
599,4240,2.0,1519371214,598,3153
307,2321,2.5,1186161833,306,1727
483,110,4.0,1178292986,482,97
132,1028,4.0,1157923009,131,785
67,5628,4.0,1501273685,66,3989
339,8368,2.5,1460183498,338,5166
595,1278,5.0,938807198,594,977
483,74868,3.0,1277596094,482,7282
246,4973,4.0,1354127188,245,3622
474,4921,3.5,1064007619,473,3590
599,420,2.0,1498510551,598,364
111,165483,4.0,1517441316,110,9412
509,13,3.0,1436101243,508,12
232,78499,5.0,1283133814,231,7355
200,60074,3.5,1229887390,199,6774
200,215,1.0,1229878061,199,183
380,2683,3.0,1494803445,379,2014
387,7115,2.5,1155370410,386,4778
262,300,3.0,840305673,261,260
100,3536,4.0,1100184302,99,2642
438,2694,3.5,1113763681,437,2022
473,3897,5.0,1169351636,472,2907
211,2087,3.5,1350912861,210,1550
600,26614,0.5,1237761037,599,5539
534,164367,5.0,1487277900,533,9396
555,2492,3.0,978748029,554,1874
365,99106,3.5,1489797053,364,8061
599,5989,3.0,1498523331,598,4159
312,1224,4.0,1043177124,311,925
475,118696,4.5,1498031219,474,8617
298,46723,1.0,1447598551,297,6244
46,173,5.0,834788227,45,145
414,3275,5.0,998322752,413,2462
200,2123,0.5,1229877257,199,1584
296,2324,5.0,1532993836,295,1730
608,4255,0.5,1117415740,607,3163
586,33615,5.0,1529899569,585,5901
602,529,3.0,840876498,601,463
235,454,3.0,841422410,234,395
326,4226,3.5,1322867669,325,3141
275,2073,5.0,1049077156,274,1538
473,48322,3.5,1169351800,472,6307
395,339,4.0,841503555,394,297
41,52973,3.5,1458940187,40,6481
323,108190,2.5,1422640930,322,8347
428,2329,3.5,1111487849,427,1734
597,2348,4.0,941640006,596,1750
563,70599,3.5,1441844957,562,7103
414,27831,4.0,1141225574,413,5714
318,159,4.0,1419081097,317,132
523,8970,5.0,1503133428,522,5381
480,1285,3.5,1179162165,479,984
59,2571,1.0,953609098,58,1939
525,4857,3.5,1476482478,524,3549
380,80363,2.5,1494708855,379,7411
524,805,4.0,852030454,523,633
309,1213,2.5,1166068343,308,914
298,6188,3.0,1449592198,297,4245
594,7564,0.5,1108950754,593,4963
88,2542,4.5,1331421453,87,1917
332,5445,3.5,1352672336,331,3873
304,552,4.0,891173703,303,484
590,7311,4.0,1258783214,589,4880
596,1196,3.5,1535627133,595,898
325,1217,5.0,1039396324,324,918
610,61319,3.5,1493844787,609,6835
374,356,4.0,849089103,373,314
103,1201,5.0,1431954445,102,903
268,2115,2.0,940194367,267,1576
57,3108,5.0,965797050,56,2350
606,1088,3.0,1171926956,605,827
19,319,1.0,965710693,18,278
105,308,4.5,1446572583,104,268
372,953,4.0,874415666,371,733
480,35836,4.0,1179160485,479,5972
15,1270,5.0,1510571953,14,969
230,3527,3.5,1196305101,229,2636
202,529,4.0,974926025,201,463
460,4886,4.0,1359177582,459,3568
387,1303,3.5,1094876683,386,1001
368,3767,2.0,971275239,367,2819
117,315,3.0,844162970,116,274
610,42718,3.5,1493849756,609,6106
288,2,2.0,978467973,287,1
95,1396,4.0,1105400890,94,1076
573,7445,4.0,1186589739,572,4940
266,2321,2.0,945669397,265,1727
297,1407,1.0,900872213,296,1083
561,4509,3.5,1491095233,560,3331
166,2542,3.5,1189038293,165,1917
321,480,4.0,843212458,320,418
298,94677,2.0,1467489229,297,7881
45,1035,5.0,1034343805,44,792
509,5066,3.5,1435995392,508,3678
483,27815,5.0,1182704583,482,5706
462,1923,3.0,1123890876,461,1404
599,724,2.5,1498514607,598,587
327,356,5.0,1234788851,326,314
482,2006,4.0,1105396538,481,1481
590,5010,3.5,1258422370,589,3646
306,103335,3.5,1518380521,305,8200
294,3178,4.0,966595310,293,2396
424,593,4.0,1457842433,423,510
476,597,3.0,835022173,475,514
462,161127,3.5,1514777413,461,9352
298,7438,4.0,1447518396,297,4935
182,608,5.0,1054780385,181,520
29,165,4.0,1362016840,28,138
414,2414,4.0,961594982,413,1814
221,965,4.5,1111178184,220,740
104,1223,4.0,1048587352,103,924
400,52722,2.5,1498870208,399,6470
590,5299,3.5,1258417917,589,3790
448,3751,3.0,1019126687,447,2806
288,2146,2.0,979164730,287,1604
287,1527,4.0,1110230986,286,1158
68,2959,2.5,1158531333,67,2226
274,1210,4.0,1171409967,273,911
282,1784,4.0,1378498766,281,1322
318,182715,3.5,1536152628,317,9668
474,1206,3.5,1115044104,473,907
160,4228,1.0,1003333287,159,3142
184,4896,3.5,1537094519,183,3574
82,6157,3.0,1084467535,81,4229
480,8950,3.5,1179162796,479,5366
534,54259,4.5,1459787996,533,6529
591,3005,3.0,970524787,590,2264
68,2420,2.0,1158535045,67,1820
102,150,3.0,835875691,101,123
542,7254,5.0,1163387790,541,4851
391,58,4.0,1030827343,390,52
334,74458,2.5,1292093763,333,7258
477,51939,4.0,1200944545,476,6448
28,553,3.0,1242032366,27,485
318,2353,3.5,1256504552,317,1755
567,122898,2.0,1525288625,566,8688
10,2671,3.5,1455357517,9,2007
95,6534,3.5,1071803939,94,4422
111,62439,4.5,1516153863,110,6867
521,25,5.0,852713083,520,24
479,1265,5.0,1039362608,478,964
603,3521,4.0,963176106,602,2632
350,849,3.0,864941301,349,656
480,2581,1.5,1179159569,479,1947
285,1276,4.5,1465184741,284,975
281,4214,3.0,1183000240,280,3131
142,356,4.0,838932132,141,314
140,3983,3.0,1004035971,139,2971
610,6709,3.5,1493846114,609,4527
68,585,3.5,1268849080,67,503
489,54001,3.5,1334171202,488,6522
298,62956,3.0,1447584898,297,6879
308,71033,1.0,1421374243,307,7118
103,18,5.0,1431969228,102,17
307,276,2.0,1186163076,306,238
274,4821,3.5,1171932372,273,3527
564,140110,3.5,1481817415,563,9006
353,432,3.0,831939750,352,376
217,2416,3.0,955935493,216,1816
567,97938,2.0,1525288214,566,8026
313,1920,3.0,1030475484,312,1401
326,81845,3.5,1322867708,325,7466
68,4069,4.0,1158535881,67,3041
362,33794,4.5,1530639807,361,5917
1,3702,5.0,964983737,0,2764
438,5443,2.0,1105654439,437,3871
249,58315,2.5,1365263576,248,6701
561,105468,2.5,1491091604,560,8273
235,500,4.0,841422461,234,436
414,4144,4.0,1050107552,413,3087
325,2952,4.0,1039397709,324,2223
159,96821,3.5,1508641283,158,7988
453,3409,3.0,972622274,452,2547
608,93,2.5,1117506858,607,82
298,1921,4.0,1447584820,297,1402
260,2186,3.0,1109410714,259,1640
249,128975,3.0,1436212621,248,8778
380,786,3.0,1493419885,379,621
509,7373,2.0,1435993727,508,4918
525,4728,1.5,1476479768,524,3467
370,4973,4.5,1159161964,369,3622
517,4148,1.0,1487953636,516,3090
181,6,3.0,845469804,180,5
369,1256,4.0,1236830438,368,955
448,1371,3.0,1019124621,447,1054
294,1665,3.0,966597039,293,1253
103,2710,3.5,1431957310,102,2035
580,1377,3.0,1167674837,579,1060
603,1287,4.0,953926558,602,986
199,5450,2.0,1028066388,198,3878
50,1148,3.5,1514238509,49,868
462,6064,4.0,1293374024,461,4202
101,3203,4.0,968440914,100,2412
555,1608,3.0,978748415,554,1209
198,32,5.0,1034135531,197,31
140,3175,2.5,1075154390,139,2393
610,75395,3.5,1493850117,609,7288
307,8947,2.0,1186173303,306,5363
28,4772,3.5,1236314250,27,3491
115,383,2.0,944951450,114,340
346,1354,4.0,1172693080,345,1042
18,1136,4.5,1455210625,17,863
453,2082,4.0,1005967460,452,1546
300,2959,4.5,1425351831,299,2226
381,2052,4.0,1175821229,380,1520
179,52,4.0,852115696,178,47
305,1261,4.5,1527848118,304,960
217,1953,3.0,955935939,216,1430
414,3256,3.0,961515808,413,2443
288,2365,2.0,1050510953,287,1767
28,1275,2.0,1234337747,27,974
354,3386,3.5,1200865464,353,2526
229,329,4.0,836941550,228,287
503,3545,3.0,1335214707,502,2648
603,1199,5.0,953927628,602,901
474,7983,4.0,1135824491,473,5075
199,427,1.0,940544740,198,371
608,2115,3.0,1117162059,607,1576
232,71535,4.0,1269465527,231,7154
589,342,4.0,856042931,588,300
520,4973,5.0,1326609390,519,3622
132,27815,3.0,1174935506,131,5706
305,2761,4.5,1518859007,304,2077
43,810,5.0,848995009,42,637
484,4638,4.0,1342297294,483,3409
177,8947,2.5,1435525689,176,5363
104,2572,5.0,1048586179,103,1940
514,184471,3.0,1533946968,513,9692
232,303,4.0,1121919788,231,263
33,1643,3.0,939654896,32,1234
301,736,1.0,1211377767,300,594
414,3481,5.0,961437877,413,2605
298,48774,2.0,1447518301,297,6330
89,141544,2.5,1520408842,88,9038
15,1265,3.5,1510572001,14,964
156,2406,4.0,946799943,155,1806
286,4571,2.5,1119562175,285,3363
140,42009,2.0,1152898617,139,6091
354,185,3.5,1200870520,353,156
21,95067,3.0,1419794692,20,7897
438,3987,2.0,1105671950,437,2975
7,1584,5.0,1106635423,6,1187
585,555,5.0,1307417497,584,486
554,1286,5.0,944903226,553,985
298,86882,3.0,1447560537,297,7609
560,91535,3.5,1478040820,559,7769
603,260,4.0,953926816,602,224
554,901,4.0,944900345,553,683
481,1690,2.0,884774296,480,1275
19,2011,2.0,965703834,18,1486
313,2287,5.0,1030474825,312,1700
186,750,4.0,1031073489,185,602
599,688,1.5,1519279247,598,565
224,377,4.0,971812827,223,334
414,3168,4.0,961517053,413,2388
566,592,3.0,849005083,565,509
387,193,2.0,1094939818,386,163
453,1060,3.0,972622883,452,810
43,351,4.0,848994534,42,309
338,122916,1.0,1530148466,337,8694
607,736,5.0,963080303,606,594
608,6888,1.5,1117675045,607,4625
448,84392,3.0,1336227603,447,7523
177,780,3.5,1435533546,176,615
381,3081,2.5,1164876908,380,2326
483,4052,5.0,1178215451,482,3028
414,479,2.0,961516277,413,417
14,367,1.0,835441210,13,325
177,63082,2.5,1435526019,176,6885
177,8666,1.5,1435526901,176,5270
417,109487,3.5,1532133590,416,8376
578,79879,0.5,1300991503,577,7398
279,55363,5.0,1506395302,278,6596
178,47,4.5,1164355292,177,43
567,356,3.0,1525287534,566,314
474,6170,3.5,1087831885,473,4236
489,3863,3.5,1332775024,488,2888
15,3753,3.0,1510571680,14,2808
249,5903,4.5,1347317509,248,4118
91,1608,3.0,1112713672,90,1209
142,373,3.0,838934122,141,331
475,45722,4.5,1498030315,474,6221
605,5618,3.0,1277175651,604,3984
337,454,5.0,860256159,336,395
599,3869,3.5,1498500764,598,2892
160,1221,5.0,1058456805,159,922
45,4979,3.0,1034343730,44,3628
414,7347,3.5,1105040528,413,4902
57,2802,3.0,969754753,56,2108
590,1663,3.5,1258416870,589,1252
54,32,3.0,830247417,53,31
57,761,2.0,969754038,56,606
274,3949,4.5,1171409062,273,2945
292,589,4.0,973817064,291,507
448,6157,1.5,1178982323,447,4229
474,2612,4.0,1089386149,473,1967
64,1358,4.0,1161528790,63,1046
339,4995,5.0,1460183309,338,3640
125,555,4.0,1474411255,124,486
484,2329,5.0,1342228684,483,1734
68,5669,3.5,1158531932,67,4012
179,376,3.0,852114116,178,333
149,1240,4.0,902084798,148,939
489,4235,4.0,1332706148,488,3148
290,2396,4.0,974939536,289,1797
249,55282,3.0,1346752734,248,6592
448,1641,4.0,1019127396,447,1232
562,8633,3.5,1368895369,561,5259
249,93443,4.0,1347887064,248,7843
328,3087,3.5,1494211954,327,2330
280,3617,2.5,1348533183,279,2696
607,2616,3.0,963080497,606,1971
62,115680,4.0,1521932302,61,8549
105,55820,3.5,1446571829,104,6613
288,6337,3.5,1110812077,287,4338
527,1031,4.0,1033175958,526,788
348,6953,4.5,1378851541,347,4654
495,112183,5.0,1458636552,494,8452
603,1437,5.0,963179396,602,1104
560,8910,3.5,1469650843,559,5344
217,3307,2.0,955943259,216,2482
448,3082,3.5,1173560585,447,2327
177,154,4.0,1435536521,176,127
254,1882,1.0,1180443538,253,1373
160,2858,5.0,971113158,159,2145
313,1967,4.0,1030475342,312,1444
199,1608,3.0,940372592,198,1209
561,364,4.0,1491091015,560,322
135,4638,2.0,1009693448,134,3409
330,2918,4.0,1285905299,329,2195
599,3831,2.5,1498517478,598,2863
28,55721,3.5,1234340956,27,6607
288,2759,3.5,1054569580,287,2076
567,141866,3.0,1525286842,566,9053
27,2054,4.0,965149992,26,1522
217,2950,2.0,955942421,216,2221
220,912,5.0,1230061664,219,694
4,1211,1.0,964539205,3,912
599,4175,2.5,1519255336,598,3108
68,3081,1.5,1158532662,67,2326
380,7376,4.0,1494267863,379,4920
317,1089,5.0,1430361494,316,828
519,104211,5.0,1518479335,518,8235
517,3105,2.0,1487962839,516,2347
599,2428,3.0,1498523645,598,1827
354,2324,4.5,1200870723,353,1730
380,3999,3.0,1494613248,379,2986
288,4022,3.5,1079984450,287,3006
75,592,3.5,1158989896,74,509
276,648,5.0,858350384,275,546
387,3033,3.5,1095040909,386,2286
288,39444,4.0,1157408700,287,6038
483,2324,5.0,1178294039,482,1730
317,4022,4.0,1430364911,316,3006
109,588,3.0,841106402,108,506
156,764,4.0,946800395,155,608
372,380,5.0,874417241,371,337
387,1965,4.0,1168153556,386,1442
133,110,3.0,843491209,132,97
177,7022,2.5,1435526211,176,4705
232,260,4.5,1218164802,231,224
89,105746,4.5,1520409560,88,8281
125,159717,3.5,1478197208,124,9314
274,46578,4.0,1172908852,273,6242
480,1246,5.0,1179161404,479,945
80,96691,4.0,1377391193,79,7982
599,3267,2.0,1498510991,598,2454
217,2374,3.0,955944922,216,1776
606,2692,4.5,1171323386,605,2020
105,117851,3.5,1446573043,104,8599
600,6993,3.5,1237760147,599,4683
606,3992,3.5,1171311459,605,2980
482,1556,3.0,1105396611,481,1173
139,44199,2.0,1453924549,138,6155
166,4306,4.5,1189980543,165,3194
155,3618,3.0,963872303,154,2697
190,1704,4.0,1504309949,189,1284
465,1256,4.0,959896573,464,955
534,3578,4.5,1459787998,533,2674
339,56367,3.5,1460346323,338,6638
448,4564,3.0,1019141546,447,3360
249,138036,4.5,1451084271,248,8974
130,161,4.0,832589610,129,134
323,50,4.5,1422640061,322,46
362,6934,4.0,1530639898,361,4639
86,1196,4.0,1344083118,85,898
580,919,2.0,1167673498,579,701
357,40815,4.5,1348626973,356,6062
594,7032,4.0,1108975139,593,4714
608,546,0.5,1117505114,607,478
298,4757,2.5,1447599619,297,3484
475,122918,3.0,1498029920,474,8695
509,108932,4.0,1435995688,508,8357
577,2916,3.0,945965771,576,2193
262,135,3.0,840311042,261,113
343,296,4.5,1202061332,342,257
447,531,5.0,836962129,446,464
382,7324,3.5,1515173711,381,4890
318,1610,2.5,1256504454,317,1211
91,708,2.5,1112711197,90,577
489,377,3.5,1333101308,488,334
342,3617,3.0,1042822202,341,2696
75,908,4.5,1158967045,74,690
40,300,5.0,832059012,39,260
66,1243,5.0,1099187990,65,942
369,2948,3.5,1237081666,368,2219
219,6541,1.5,1194681389,218,4428
608,4447,2.0,1117408546,607,3287
68,6535,2.5,1269123480,67,4423
491,180231,4.0,1523207493,490,9650
357,2485,3.0,1348609840,356,1870
483,58998,4.5,1307313972,482,6725
42,1127,4.0,996258299,41,856
29,780,4.0,1362016798,28,615
275,296,5.0,1049078586,274,257
567,3000,1.0,1525289351,566,2260
32,1073,5.0,856736173,31,815
553,2231,5.0,1219563316,552,1661
596,134853,4.5,1535709490,595,8900
217,3388,2.0,955944863,216,2528
135,2791,5.0,1009694539,134,2097
19,2267,2.0,965712882,18,1686
105,5679,4.0,1446573415,104,4018
448,5669,4.0,1178981006,447,4012
42,436,4.0,996220726,41,380
414,2915,4.0,961595489,413,2192
345,7293,4.5,1342827485,344,4867
90,562,4.0,856354233,89,489
560,2571,4.5,1469647800,559,1939
27,2709,3.0,962685711,26,2034
318,4754,3.5,1423672259,317,3482
555,1210,5.0,978821670,554,911
249,8783,3.5,1354895807,248,5301
409,2395,2.0,968978439,408,1796
217,1014,3.0,955943917,216,772
64,1953,3.0,1161565713,63,1430
474,3033,3.0,1046887629,473,2286
462,1394,4.0,1121928797,461,1074
318,76093,4.0,1333821979,317,7302
40,273,1.0,832059458,39,235
165,1291,5.0,1046741888,164,990
195,1909,3.0,974706559,194,1391
217,3296,3.0,955935174,216,2474
226,5323,0.5,1203360451,225,3804
209,7153,5.0,1524522296,208,4800
105,3821,3.0,1446773259,104,2855
82,6946,1.5,1084467643,81,4647
387,4109,2.5,1156576974,386,3062
21,79185,4.0,1427558538,20,7375
386,608,4.0,842613831,385,520
597,288,3.0,941730541,596,249
212,26662,4.0,1490115695,211,5546
169,5464,4.5,1059428714,168,3890
182,7323,3.0,1078244831,181,4889
115,2841,4.0,959800880,114,2135
562,5810,5.0,1368896062,561,4074
187,7981,4.0,1161954590,186,5073
266,2195,5.0,944980036,265,1646
105,3949,4.5,1446573676,104,2945
517,5991,2.5,1487953665,516,4161
51,56367,5.0,1230932765,50,6638
20,4029,4.0,1054037969,19,3011
29,87306,4.5,1309585079,28,7625
414,1235,4.0,1511540900,413,935
111,7346,3.5,1516141379,110,4901
294,2917,3.0,966597510,293,2194
249,3994,4.0,1353801397,248,2982
307,1500,2.5,1186161752,306,1146
202,3363,4.0,974912595,201,2515
483,673,2.5,1327277640,482,559
304,105,3.0,947131745,303,93
447,356,4.0,836960873,446,314
188,1947,5.0,962560143,187,1424
288,553,3.0,1014821680,287,485
274,52973,3.5,1186723324,273,6481
226,2716,4.0,1095662766,225,2038
357,6331,4.5,1348612791,356,4332
82,2004,3.0,1084521367,81,1479
495,2335,3.0,1458636405,494,1740
597,1541,2.0,941558560,596,1162
419,4732,2.5,1318338202,418,3468
414,3398,3.0,991144327,413,2538
106,88125,5.0,1467360720,105,7644
332,111,4.0,1352671838,331,98
409,3219,3.0,968978362,408,2421
106,97938,4.5,1467567463,105,8026
414,67997,4.0,1485656857,413,7007
368,1969,2.0,971274103,367,1446
414,3081,5.0,961437029,413,2326
249,912,4.5,1410001922,248,694
509,1198,4.0,1435992293,508,900
211,296,4.5,1350913106,210,257
294,1967,2.0,966634162,293,1444
561,166528,4.0,1491095045,560,9433
407,293,3.0,1424349633,406,254
187,1274,4.0,1161849683,186,973
474,910,4.0,1076347375,473,692
312,3081,4.0,1043176220,311,2326
68,4014,4.0,1158532635,67,2998
292,88744,3.5,1324817870,291,7662
409,3752,3.0,968978306,408,2807
410,1734,5.0,990807582,409,1300
520,1080,4.0,1326609414,519,820
600,4642,5.0,1237852087,599,3413
486,457,5.0,839537017,485,398
94,587,3.0,843406866,93,505
608,736,3.0,1117408403,607,594
313,2020,5.0,1030555594,312,1495
351,60894,3.0,1328889084,350,6809
590,51935,3.0,1258427945,589,6446
567,71899,5.0,1525282287,566,7166
424,608,3.5,1457900853,423,520
380,172881,3.5,1508436819,379,9547
39,2912,4.0,974789632,38,2191
89,93326,2.0,1520408826,88,7841
104,47997,4.0,1416241932,103,6293
342,2320,2.0,1042821145,341,1726
582,115617,3.5,1446794168,581,8546
318,74789,3.0,1282237624,317,7278
480,27664,3.0,1179165852,479,5670
509,7045,3.0,1436027388,508,4723
413,2329,5.0,1484439570,412,1734
74,1348,4.0,1207501783,73,1036
563,85397,3.0,1441845233,562,7558
448,142997,2.5,1476465026,447,9081
20,5445,4.5,1054037115,19,3873
509,48385,3.0,1435993533,508,6310
333,924,2.0,965671389,332,706
199,2692,5.0,995165528,198,2020
64,3481,4.0,1161520665,63,2605
40,380,3.0,832058854,39,337
426,4816,2.0,1451081852,425,3525
462,2797,1.5,1154038024,461,2103
590,4558,3.0,1258417079,589,3357
31,165,4.0,850467366,30,138
246,40629,2.0,1354126102,245,6058
19,3016,3.0,965705117,18,2273
307,429,2.0,1186087471,306,373
474,2324,5.0,978575620,473,1730
80,6323,4.0,1377309132,79,4327
496,904,5.0,1415166605,495,686
455,349,4.0,836435856,454,307
448,2372,2.0,1019563833,447,1774
170,410,1.0,840381013,169,355
91,3703,5.0,1112711730,90,2765
28,68791,4.5,1277002158,27,7030
599,3208,1.5,1498505199,598,2415
597,1079,5.0,941641110,596,819
260,3822,5.0,1109408967,259,2856
602,161,4.0,840875594,601,134
292,8360,3.0,1265679836,291,5160
216,3993,1.0,982169946,215,2981
590,379,2.0,1258417374,589,336
268,1196,5.0,940185291,267,898
16,527,4.0,1377476787,15,461
169,2762,4.0,1078284640,168,2078
367,4517,3.0,997811528,366,3334
28,5009,2.5,1242290723,27,3645
466,8957,4.0,1439915590,465,5371
590,903,4.5,1258421384,589,685
483,3000,5.0,1178211512,482,2260
288,111,3.5,1232897523,287,98
